,Time,Date,DC total voltage (v),DC total current(A),AC total voltage (v),AC Output Frequency R(Hz),temp,dew,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,Daily Generation (Active)(kWh)
2830,10,356,2207.6909090909094,8.799999999999999,726.5818181818182,50.03454545454545,27.7,9.6,32.29,0.0,11.5,4.4,103.0,1010.0,28.0,7.9,345,128.1
2831,11,356,1595.1499999999999,0.8,729.35,50.275000000000006,24.0,11.1,44.43,0.0,17.6,6.0,93.0,1013.0,6.6,6.0,116,128.1
2832,0,357,2710.6909090909094,22.099999999999998,718.0,50.24454545454546,17.6,11.4,66.99,0.0,12.2,8.6,131.7,1014.0,96.1,24.1,0,1.1
2833,1,357,2862.2833333333333,90.1,720.1750000000001,49.9475,20.8,14.1,65.27,0.0,12.6,5.0,130.0,1014.3,49.8,3.5,34,5.8
2834,2,357,2499.4416666666666,280.3,722.4833333333333,49.80583333333333,20.4,13.0,62.49,0.0,17.3,11.9,138.4,1016.0,5.0,24.1,230,19.2
2835,3,357,2614.4500000000003,266.40000000000003,726.0,50.27333333333333,26.0,12.9,44.14,0.0,16.9,8.1,146.0,1017.0,6.6,4.9,448,33.5
2836,4,357,3002.2583333333337,0.0,715.675,51.32583333333333,27.5,11.8,37.57,0.0,15.8,4.7,90.0,1014.8,34.4,7.7,632,33.5
2837,5,357,2964.9,0.0,0.0,0.0,28.9,11.0,33.05,0.0,11.2,9.4,151.0,1016.0,0.0,5.9,756,33.5
2838,6,357,2426.528571428571,441.2,724.9142857142858,50.36071428571428,28.9,10.1,31.22,0.0,9.7,10.1,106.0,1014.8,0.0,5.9,815,51.5
2839,7,357,2532.8399999999997,229.9,649.4200000000001,45.32899999999999,29.4,8.5,27.05,0.0,6.8,4.7,90.0,1011.1,0.0,7.7,798,63.8
2840,8,357,2684.5153846153844,133.6,663.6692307692308,46.41538461538461,29.0,10.9,32.45,0.0,7.2,9.6,91.0,1013.0,0.0,5.9,708,72.0
2841,9,357,2293.463636363637,71.7,734.9636363636364,49.971818181818186,28.0,10.1,32.81,0.0,6.5,9.6,109.0,1013.0,0.0,5.9,552,75.5
2842,10,357,2206.9545454545455,9.4,726.090909090909,50.02,26.6,9.3,33.64,0.0,6.5,7.8,91.0,1011.7,26.0,7.7,347,75.9
2843,11,357,1377.3666666666668,1.2000000000000002,713.6666666666666,50.12,24.6,11.9,45.02,0.0,16.9,7.8,100.0,1014.0,0.0,5.9,123,75.9
2844,0,358,2746.2999999999997,22.9,724.1700000000001,50.058,18.0,16.1,88.92,0.0,8.6,4.2,110.0,1016.0,6.6,3.0,0,1.1
2845,1,358,2912.927272727273,77.0,727.4727272727273,49.61454545454546,21.7,17.3,76.42,0.0,14.0,7.2,121.0,1015.7,27.7,2.5,32,5.5
2846,2,358,2570.9333333333334,255.7,731.475,49.58833333333333,23.9,17.3,66.72,0.0,16.6,12.2,137.0,1018.0,6.6,3.9,225,19.1
2847,3,358,2509.590909090909,329.0,738.2,49.92090909090909,25.7,17.3,59.73,0.0,19.4,11.9,129.0,1017.8,6.6,4.9,450,36.3
2848,4,358,2459.690909090909,365.3,744.6,50.04272727272728,26.8,17.6,56.93,0.0,19.4,8.8,144.0,1014.9,27.6,4.7,632,55.1
2849,5,358,2442.2833333333333,409.6,744.9333333333334,50.00083333333333,27.9,16.4,49.87,0.0,17.3,9.9,149.0,1016.0,6.6,6.0,755,76.1
2850,6,358,2440.675,371.8,760.4583333333334,50.24,28.9,14.7,42.18,0.0,14.0,9.9,123.0,1015.0,6.6,6.0,809,94.3
2851,7,358,2473.211111111111,232.0,760.3333333333333,50.07222222222222,29.0,13.9,39.69,0.0,14.0,5.9,120.0,1012.0,27.6,5.1,789,109.5
2852,8,358,2484.233333333333,205.0,762.0333333333333,49.998333333333335,29.0,13.9,39.57,0.0,12.2,11.7,69.0,1014.0,6.6,6.0,699,120.4
2853,9,358,2273.5545454545454,74.69999999999999,761.0818181818181,50.15909090909091,28.0,12.2,37.51,0.0,11.5,10.9,77.0,1014.0,6.6,6.0,543,124.0
2854,10,358,2192.616666666667,9.7,728.6166666666667,50.23666666666667,26.6,14.2,46.4,0.0,10.8,10.1,121.0,1012.8,14.4,7.9,341,124.4
2855,11,358,1359.95,0.8,699.3,50.205,25.0,17.3,62.3,0.0,15.8,10.9,103.0,1016.0,6.6,5.9,121,124.4
2856,0,359,2131.572727272727,15.900000000000002,712.2545454545455,49.98545454545455,21.0,18.0,82.99,0.0,22.3,7.6,100.0,1017.0,50.0,4.0,0,0.6
2857,1,359,2645.0166666666664,56.599999999999994,716.4416666666667,49.95666666666667,22.2,19.5,85.08,0.0,23.0,7.5,140.0,1017.0,89.2,4.0,13,3.4
2858,2,359,2694.0909090909095,84.9,711.2454545454545,49.97727272727273,23.0,19.4,80.37,0.0,22.3,14.8,120.0,1019.0,83.4,4.0,37,8.8
2859,3,359,2645.416666666667,161.5,715.3416666666667,49.87833333333333,24.0,20.4,80.5,0.0,22.0,14.8,129.0,1019.0,89.1,4.0,96,19.4
2860,4,359,2708.5272727272727,97.30000000000001,648.0363636363636,45.44,25.5,20.0,71.73,0.0,21.6,8.6,172.0,1017.0,74.1,4.5,165,25.3
2861,5,359,2655.8333333333335,128.6,715.8000000000001,49.94833333333333,25.7,19.6,68.95,0.0,18.4,11.7,136.0,1018.0,89.1,5.0,571,32.5
2862,6,359,2598.075,234.40000000000003,757.5416666666666,50.04750000000001,26.9,19.6,64.44,0.0,15.8,6.2,126.0,1017.0,89.1,5.9,780,44.3
2863,7,359,2500.0750000000003,298.2,749.725,50.009166666666665,27.5,20.3,64.85,0.0,14.0,7.1,171.0,1014.2,69.5,4.9,758,60.5
2864,8,359,2545.1,150.8,734.1909090909091,50.08272727272727,27.9,19.6,60.77,0.0,13.0,12.4,94.0,1016.0,55.7,5.9,545,68.5
2865,9,359,2545.7,62.49999999999999,728.8166666666667,49.969166666666666,27.0,19.7,64.47,0.0,14.0,11.9,103.0,1016.0,55.7,5.9,99,72.1
2866,10,359,2143.2909090909093,9.2,704.5909090909091,50.01545454545454,25.6,20.4,73.07,0.0,15.5,8.7,119.0,1013.3,22.1,5.0,76,72.4
2867,11,359,1414.8,1.2000000000000002,696.0333333333333,49.98666666666666,24.0,20.3,79.78,0.0,19.1,9.1,83.0,1017.0,30.9,5.9,77,72.5
2868,0,360,2495.990909090909,22.0,667.6636363636363,49.96363636363637,21.6,19.7,89.2,0.0,15.8,9.1,126.0,1019.0,55.7,3.6,0,1.0
2869,1,360,2740.6749999999997,62.1,685.825,50.19166666666666,22.4,20.0,86.33,0.0,17.6,7.6,149.0,1018.4,69.3,4.1,23,4.4
2870,2,360,2628.2727272727275,183.39999999999998,709.9181818181818,50.35454545454545,24.0,19.3,74.98,0.0,14.4,14.5,156.0,1020.8,50.0,5.7,208,13.8
2871,3,360,2476.016666666667,361.8,720.375,50.36333333333334,26.0,19.7,68.39,0.0,12.2,11.4,139.0,1020.0,27.7,5.9,422,32.5
2872,4,360,2417.590909090909,376.20000000000005,722.1545454545454,50.36818181818182,28.3,20.1,61.39,0.0,10.1,7.5,155.0,1017.0,18.5,7.8,603,51.5
2873,5,360,2388.925,421.0,738.7583333333333,50.123333333333335,29.9,19.4,53.64,0.0,8.3,9.6,157.0,1018.0,27.7,6.0,726,72.6
2874,6,360,2546.741666666667,236.7,741.3333333333334,50.232499999999995,30.9,17.4,44.68,0.0,8.6,9.4,167.0,1017.8,50.0,6.0,782,81.8
2875,7,360,2562.5,177.5,720.6999999999999,50.254999999999995,31.6,16.8,41.15,0.0,9.0,3.5,134.5,1013.3,50.0,7.8,764,91.1
2876,8,360,2531.9384615384615,208.0,706.1846153846154,50.49461538461538,30.0,16.3,43.64,0.0,9.0,10.9,73.0,1015.2,50.0,6.0,679,102.5
2877,9,360,2958.608333333333,0.0,692.3083333333333,51.294999999999995,29.1,17.1,48.39,0.0,9.0,13.2,89.0,1015.2,50.0,6.0,530,102.5
2878,10,360,2641.172727272727,0.0,698.790909090909,51.275454545454544,28.5,17.6,51.65,0.0,8.6,8.5,97.0,1013.8,32.6,7.9,330,102.5
2879,11,360,,0.0,,,26.9,18.9,61.58,0.0,17.3,9.4,100.0,1017.0,27.7,6.0,95,
2880,0,361,2732.4454545454546,19.8,697.9545454545454,49.97636363636364,21.9,19.9,88.42,0.0,7.9,3.9,178.8,1019.0,6.6,3.3,0,0.9
2881,1,361,2823.2,69.7,718.1454545454546,50.03,24.9,20.4,76.32,0.0,7.6,2.5,227.0,1018.2,32.3,4.1,23,4.4
2882,2,361,2441.508333333333,271.0,715.2166666666667,49.995000000000005,27.0,20.4,67.36,0.0,7.2,5.4,227.0,1021.0,27.7,5.0,194,18.1
2883,3,361,2405.0090909090914,330.5,718.7,50.02909090909091,29.0,20.3,59.41,0.0,5.8,5.4,150.0,1020.2,12.0,5.9,427,34.6
2884,4,361,2351.8416666666667,410.4,717.55,49.98333333333333,30.7,18.3,47.53,0.0,5.4,5.7,180.0,1017.2,63.8,7.7,608,54.8
2885,5,361,2354.3,387.0,726.6,49.96454545454546,30.9,17.3,44.27,0.0,6.1,4.2,90.0,1018.2,50.0,5.9,732,74.4
2886,6,361,2415.266666666667,296.2,726.8916666666667,49.98,30.1,16.3,43.27,0.0,7.6,6.2,57.0,1017.2,50.0,6.0,787,89.4
2887,7,361,2485.925,279.4,709.8333333333333,49.98500000000001,31.4,14.8,36.42,0.0,9.4,4.6,216.3,1014.1,63.8,7.8,772,102.9
2888,8,361,2452.0666666666666,217.89999999999998,698.1500000000001,49.9625,31.0,14.0,35.57,0.0,10.1,6.2,80.0,1016.0,50.0,6.0,687,113.6
2889,9,361,2295.1583333333338,94.60000000000001,704.2916666666666,49.995000000000005,29.3,14.9,41.46,0.0,9.7,9.4,60.0,1016.0,50.0,6.0,539,118.0
2890,10,361,2720.7000000000003,2.9000000000000004,719.3,50.14,30.3,13.8,36.59,0.0,9.4,5.4,140.0,1013.0,57.5,9.0,341,118.1
2891,11,361,,0.0,,,26.1,17.0,57.14,0.0,8.6,5.7,47.0,1018.0,30.9,5.9,123,
2892,0,362,2776.772727272727,23.2,700.290909090909,49.93090909090909,20.1,18.1,88.28,0.0,4.7,2.6,130.6,1020.0,27.7,4.1,0,1.1
2893,1,362,2704.366666666667,84.5,714.2,49.97833333333333,24.8,19.7,73.23,0.0,4.0,0.8,140.0,1019.3,54.5,4.4,29,5.5
2894,2,362,2487.983333333333,233.99999999999997,730.4416666666667,49.89666666666667,27.9,19.4,60.23,0.0,3.6,5.4,170.0,1022.0,50.0,5.0,213,17.4
2895,3,362,2434.4636363636364,311.59999999999997,745.7545454545455,49.97909090909091,28.9,18.3,52.9,0.0,3.2,7.8,147.0,1022.0,50.0,6.0,427,32.9
2896,4,362,2385.8818181818183,348.40000000000003,753.7727272727273,50.02090909090909,29.5,17.7,49.07,0.0,3.2,0.8,101.5,1019.0,54.6,7.8,608,50.6
2897,5,362,2452.3416666666667,269.9,750.9499999999999,49.98,29.1,16.3,45.84,0.0,4.0,5.4,360.0,1020.0,50.0,6.0,734,66.1
2898,6,362,2496.7727272727275,243.10000000000002,744.2818181818182,49.63181818181818,30.9,15.3,38.98,0.0,4.3,4.4,40.0,1019.0,50.0,6.0,792,78.5
2899,7,362,2515.883333333333,197.5,745.3,49.91916666666666,30.9,16.2,41.33,0.0,5.4,5.1,354.0,1015.7,50.0,7.8,777,89.3
2900,8,362,2558.3916666666664,123.69999999999999,732.125,50.04833333333334,30.0,15.1,40.55,0.0,6.1,5.4,244.8,1017.2,50.0,6.0,692,95.1
2901,9,362,2545.372727272727,46.400000000000006,724.0,50.05090909090909,29.1,15.1,42.6,0.0,7.2,6.0,40.0,1016.3,50.0,6.0,542,97.6
2902,10,362,2077.9,9.5,726.9833333333332,50.038333333333334,28.5,16.5,48.0,0.0,6.1,3.7,53.0,1015.7,35.6,7.9,345,98.0
2903,11,362,1470.7666666666664,1.2000000000000002,713.7333333333333,50.06666666666666,26.0,17.0,57.64,0.0,3.2,8.1,76.0,1019.0,30.9,6.0,127,98.0
2904,0,363,2563.0545454545454,22.5,694.1818181818181,49.98909090909091,20.0,17.9,87.47,0.0,5.0,0.8,0.0,1022.0,12.0,2.3,0,1.0
2905,1,363,2787.775,81.8,690.9583333333333,49.94,23.9,19.7,77.5,0.0,7.9,0.8,140.0,1021.1,42.1,3.1,29,5.4
2906,2,363,2533.8636363636365,179.9,688.6181818181819,49.75545454545454,26.9,18.3,59.45,0.0,9.0,8.1,144.0,1023.0,6.6,4.9,213,14.5
2907,3,363,2513.575,294.5,695.25,50.025,28.0,18.3,55.59,0.0,8.3,9.6,127.0,1023.0,27.7,5.0,429,30.1
2908,4,363,2510.409090909091,241.6,692.3272727272728,50.07636363636364,29.0,18.3,52.29,0.0,5.4,4.7,40.0,1020.0,54.6,4.9,611,44.3
2909,5,363,2459.463636363636,318.8,703.1545454545454,50.02818181818182,29.1,16.1,45.41,0.0,5.0,7.3,40.0,1021.0,50.0,6.0,740,60.5
2910,6,363,2503.3538461538465,281.7,718.0307692307692,50.051538461538456,29.1,15.1,42.6,0.0,4.0,6.2,50.0,1020.0,50.0,6.0,798,74.5
2911,7,363,2538.754545454545,189.2,709.5454545454545,50.11272727272728,30.4,15.5,40.39,0.0,3.2,5.7,50.0,1016.6,63.8,7.8,786,84.1
2912,8,363,2564.7714285714287,129.3,696.8785714285714,50.06357142857143,29.1,15.0,42.2,0.0,3.6,5.7,150.5,1018.2,50.0,6.0,701,89.4
2913,9,363,2617.572727272727,59.8,692.0181818181818,50.00272727272727,29.0,15.0,42.56,0.0,4.7,2.6,112.7,1018.2,50.0,6.0,550,92.7
2914,10,363,2226.0384615384614,15.7,706.0076923076923,50.07846153846154,27.7,17.2,52.82,0.0,5.8,1.3,56.0,1016.7,63.7,7.9,351,93.3
2915,11,363,1313.8,1.2000000000000002,706.3666666666667,50.01333333333333,23.4,17.0,67.17,0.0,3.6,2.9,90.0,1019.2,50.0,6.0,131,93.3
2916,0,364,2390.6454545454544,22.300000000000004,654.190909090909,50.061818181818175,19.1,16.9,86.59,0.0,8.3,2.6,231.0,1021.0,46.7,3.9,0,1.0
2917,1,364,2769.666666666667,73.6,656.4583333333334,49.99,21.7,18.0,79.56,0.0,7.9,1.1,140.0,1020.2,42.1,4.2,28,4.6
2918,2,364,2592.4333333333334,197.3,669.8916666666667,49.90166666666667,24.3,17.3,65.0,0.0,7.2,6.2,239.0,1022.0,50.0,4.7,213,15.0
2919,3,364,2510.645454545455,275.0,680.1999999999999,50.08090909090909,26.3,18.3,61.46,0.0,6.1,4.2,203.5,1022.0,30.9,4.9,430,29.6
2920,4,364,2497.6833333333334,282.1,676.3333333333334,50.017500000000005,28.7,17.4,50.67,0.0,3.6,1.1,189.9,1018.8,21.7,7.7,614,44.2
2921,5,364,2389.7999999999997,356.09999999999997,692.1272727272727,49.98545454545455,29.9,14.4,39.07,0.0,5.8,10.9,206.0,1019.2,50.0,5.9,742,62.1
2922,6,364,2525.95,233.5,700.425,50.056666666666665,29.0,14.4,41.04,0.0,6.1,9.1,253.0,1018.0,50.0,6.0,801,72.6
2923,7,364,2586.1666666666665,162.0,692.0500000000001,49.97833333333333,30.3,14.3,37.71,0.0,6.8,3.2,269.9,1014.8,54.6,7.8,787,80.4
2924,8,364,2578.123076923077,102.30000000000001,694.9461538461538,49.99307692307692,30.1,12.6,34.05,0.0,7.9,10.6,350.0,1016.2,50.0,6.0,702,85.2
2925,9,364,2658.1666666666665,50.5,695.2916666666666,49.99166666666667,29.3,12.4,35.43,0.0,8.3,5.7,307.7,1016.2,50.0,6.0,552,88.0
2926,10,364,2201.483333333333,12.2,702.3,49.91166666666667,29.3,13.6,38.16,0.0,7.6,3.2,140.0,1014.5,54.8,7.9,353,88.4
2927,11,364,1518.5666666666666,1.2000000000000002,705.9,50.026666666666664,24.4,15.0,55.67,0.0,7.2,3.9,342.4,1017.2,30.9,6.0,133,88.4
2928,0,365,2557.763636363636,24.199999999999996,696.1818181818182,50.01272727272727,19.1,18.0,93.52,0.0,7.9,1.1,0.0,1020.0,30.9,4.7,0,1.1
2929,1,365,2837.336363636364,69.1,692.5,50.03818181818181,24.1,18.2,69.68,0.0,7.2,4.2,140.0,1019.0,43.0,4.2,27,5.0
2930,2,365,2562.6,204.2,697.6083333333332,50.050000000000004,26.9,18.4,59.48,0.0,6.8,7.9,189.0,1021.0,27.7,4.9,211,15.8
2931,3,365,2517.5272727272722,266.8,700.7545454545455,50.091818181818184,28.8,18.3,53.13,0.0,6.1,4.8,185.0,1021.0,27.7,4.9,429,29.8
2932,4,365,2473.625,321.4,712.675,50.044999999999995,29.1,16.7,47.16,0.0,6.1,3.6,178.1,1016.0,60.0,10.0,613,47.0
2933,5,365,2474.3,319.6,715.325,49.97,29.1,15.4,43.21,0.0,6.1,6.0,128.0,1019.0,50.0,6.0,742,61.6
2934,6,365,2421.9,343.29999999999995,726.5307692307692,49.964615384615385,29.1,14.4,40.7,0.0,5.8,6.0,240.0,1018.0,50.0,6.0,804,77.8
2935,7,365,2467.507692307692,278.59999999999997,735.6076923076922,50.05,30.4,14.3,37.34,0.0,6.1,6.6,117.0,1014.5,63.8,7.8,791,92.0
2936,8,365,2512.018181818182,131.6,729.790909090909,50.061818181818175,30.9,13.4,34.57,0.0,6.1,7.6,170.0,1016.0,50.0,6.0,704,99.2
2937,9,365,2587.9249999999997,49.699999999999996,720.175,50.041666666666664,30.0,13.6,36.65,0.0,7.6,4.2,131.8,1016.0,50.0,6.0,555,101.8
2938,10,365,2225.272727272727,10.299999999999999,733.1999999999999,50.03545454545454,28.5,16.4,47.77,0.0,7.2,7.1,84.0,1014.7,54.1,7.9,356,102.3
2939,11,365,1669.4333333333334,1.2000000000000002,728.3666666666667,50.06666666666666,26.9,17.0,54.79,0.0,2.5,10.6,108.0,1018.0,30.9,6.0,136,102.3
2940,0,366,2506.1272727272726,21.3,661.0545454545455,49.98818181818182,19.0,17.8,92.64,0.0,18.7,2.3,110.6,1019.8,12.0,3.9,0,0.9
2941,1,366,2841.725,77.9,669.2333333333333,50.01,23.2,18.1,73.12,0.0,20.2,0.8,140.0,1018.5,31.9,3.9,26,5.2
2942,2,366,2570.3636363636365,197.5,678.4000000000001,49.99272727272727,24.9,18.4,66.96,0.0,18.7,12.4,139.0,1021.0,0.0,4.9,209,15.6
2943,3,366,2546.2,271.3,691.0909090909091,50.08272727272727,26.9,18.3,59.2,0.0,15.1,10.7,174.0,1021.0,0.0,5.1,425,30.3
2944,4,366,2536.0750000000003,309.3,681.175,49.91416666666667,27.7,18.1,56.07,0.0,12.2,2.6,120.0,1018.2,51.6,7.8,609,46.8
2945,5,366,2543.045454545454,260.7,684.1909090909091,49.92818181818182,27.1,16.2,51.27,0.0,9.7,11.9,91.0,1019.0,9.5,6.0,738,60.4
2946,6,366,2558.4384615384615,225.3,691.8692307692307,50.01230769230769,28.9,16.1,46.19,0.0,7.2,6.8,124.0,1018.0,50.0,6.0,798,71.8
2947,7,366,2508.8583333333336,270.8,700.6750000000001,49.91416666666667,29.5,13.1,36.55,0.0,6.8,7.2,100.0,1015.0,54.6,7.8,786,85.9
2948,8,366,2521.8666666666663,170.0,691.1833333333333,49.913333333333334,28.1,16.1,48.11,0.0,7.2,11.4,86.0,1017.0,30.9,6.0,701,94.6
2949,9,366,2626.3272727272724,55.49999999999999,682.6545454545455,49.89909090909091,27.1,16.1,51.01,0.0,7.9,6.2,120.0,1017.0,29.5,6.0,552,97.7
2950,10,366,2201.741666666667,13.100000000000001,690.2666666666667,49.9125,26.7,16.6,53.98,0.0,8.3,9.0,92.0,1015.1,31.1,7.9,354,98.3
2951,11,366,1564.7666666666667,1.2000000000000002,701.3,49.97666666666667,24.9,17.0,61.42,0.0,11.5,11.4,91.0,1018.0,6.6,6.0,135,98.3
2952,0,367,2328.225,22.599999999999998,683.925,49.9175,19.8,17.8,88.25,0.0,15.1,6.2,100.0,1020.0,50.0,3.1,0,1.0
2953,1,367,2748.05,73.3,693.025,49.979166666666664,21.5,18.5,83.02,0.0,15.1,6.8,81.0,1019.7,63.8,2.5,26,4.9
2954,2,367,2636.6833333333334,186.10000000000002,697.8583333333333,49.8475,23.8,18.4,71.7,0.0,13.7,11.0,136.0,1022.0,30.9,3.9,207,14.3
2955,3,367,2597.236363636364,247.09999999999997,715.4272727272728,50.02,25.1,18.4,66.38,0.0,14.0,14.5,129.0,1021.8,30.9,3.9,423,27.7
2956,4,367,2587.5583333333334,264.7,709.3833333333333,50.01416666666666,26.7,17.5,57.18,0.0,13.0,8.6,137.0,1019.3,40.2,4.4,605,43.2
2957,5,367,2534.1545454545458,266.9,718.209090909091,49.99090909090909,27.1,16.4,51.98,0.0,11.2,9.6,127.0,1019.0,30.9,5.0,733,57.9
2958,6,367,2558.7,289.29999999999995,722.4583333333333,50.05416666666667,28.8,15.4,44.12,0.0,6.1,9.6,120.0,1018.0,30.9,5.0,796,70.5
2959,7,367,2581.35,180.79999999999998,699.15,49.98166666666666,28.6,14.7,42.84,0.0,6.1,7.7,110.0,1015.4,54.6,7.3,782,81.2
2960,8,367,2591.1769230769232,137.0,697.1615384615384,49.980000000000004,28.0,14.3,43.09,0.0,5.8,9.6,100.0,1017.0,50.0,5.0,683,87.2
2961,9,367,2584.9416666666666,37.4,693.35,49.94833333333333,27.0,14.1,45.26,0.0,5.4,11.3,107.0,1017.0,50.0,5.0,484,89.3
2962,10,367,2033.1636363636362,6.800000000000001,691.5727272727272,49.89727272727273,26.2,14.3,47.72,0.0,5.8,11.8,94.0,1015.8,35.9,7.3,258,89.5
2963,11,367,1416.3400000000001,2.0,675.46,49.928,24.9,16.0,57.9,0.0,10.4,9.6,100.0,1018.0,12.0,5.0,95,89.5
2964,0,368,2458.3636363636365,21.5,670.6090909090909,49.90181818181818,19.8,16.3,80.31,0.0,28.1,9.5,120.0,1019.0,50.0,4.0,0,0.9
2965,1,368,2868.7083333333335,76.5,679.2583333333333,50.01333333333333,21.4,17.8,79.78,0.0,27.4,9.5,113.0,1018.6,49.3,4.0,13,5.2
2966,2,368,2622.4454545454546,178.5,681.3272727272728,50.052727272727275,22.9,16.5,67.46,0.0,25.9,11.5,121.0,1021.0,12.0,4.0,203,14.7
2967,3,368,2594.9666666666667,282.90000000000003,689.8583333333333,50.11416666666667,25.8,16.3,55.84,0.0,22.7,12.5,148.0,1021.0,12.0,5.0,421,30.0
2968,4,368,2550.6181818181817,305.9,697.5909090909091,50.10818181818181,26.6,14.8,48.4,0.0,20.5,10.6,132.0,1018.3,50.0,7.3,607,46.6
2969,5,368,2503.490909090909,328.79999999999995,720.6363636363636,50.08272727272727,27.7,14.1,43.22,0.0,17.6,15.0,149.0,1018.2,12.0,5.0,737,63.9
2970,6,368,2532.5769230769233,327.3,733.9384615384615,49.99846153846154,27.0,13.1,42.21,0.0,14.0,10.0,121.0,1017.0,50.0,5.0,798,80.3
2971,7,368,2603.2636363636366,185.9,716.6636363636363,49.86818181818182,27.9,14.0,42.77,0.0,11.9,8.3,131.0,1014.1,54.6,7.3,787,90.8
2972,8,368,2596.2153846153847,145.1,714.4153846153846,49.966153846153844,27.9,14.4,43.68,0.0,13.3,12.7,139.0,1016.0,50.0,5.0,700,97.6
2973,9,368,2536.6363636363635,66.1,725.5999999999999,50.01454545454545,27.0,14.4,46.12,0.0,12.2,11.2,100.0,1016.0,50.0,5.0,556,101.3
2974,10,368,2270.157142857143,15.800000000000002,721.7857142857143,50.03928571428571,26.2,15.4,51.34,0.0,11.9,4.6,121.0,1014.1,54.8,7.3,357,101.9
2975,11,368,1713.5333333333335,1.2000000000000002,721.9,50.01333333333333,24.9,15.9,57.63,0.0,15.8,9.6,95.0,1017.0,30.9,5.0,139,101.9
2976,0,369,2335.7000000000003,22.5,708.0083333333333,50.024166666666666,19.9,17.9,88.26,0.0,26.3,8.1,111.0,1020.0,50.0,2.9,0,1.0
2977,1,369,2817.290909090909,67.39999999999999,699.3181818181818,49.98363636363637,21.0,18.4,84.96,0.0,24.8,9.5,137.0,1019.5,46.7,2.5,24,5.0
2978,2,369,2698.491666666667,159.7,708.6916666666666,49.91,21.9,18.3,79.87,0.0,25.6,11.9,119.0,1022.0,46.7,3.0,175,13.6
2979,3,369,2629.518181818182,211.09999999999997,717.6636363636364,50.02090909090909,23.9,18.4,71.07,0.0,24.1,8.3,119.0,1022.0,50.0,3.1,315,25.9
2980,4,369,2684.008333333333,180.4,714.8833333333333,50.0,24.9,17.5,63.67,0.0,21.6,10.6,136.0,1019.5,63.8,4.4,401,35.9
2981,5,369,2583.0181818181823,268.7,722.2454545454545,49.97545454545455,25.9,17.2,58.95,0.0,19.8,12.1,136.0,1020.0,50.0,4.9,717,49.8
2982,6,369,2622.891666666667,229.1,736.125,50.0225,26.0,16.3,55.1,0.0,17.6,16.7,102.0,1019.0,50.0,4.9,797,61.9
2983,7,369,2632.7250000000004,176.0,715.2583333333333,49.97416666666667,26.5,17.0,55.72,0.0,15.5,9.1,94.0,1016.1,50.0,4.4,787,72.0
2984,8,369,2620.072727272727,120.80000000000001,706.7818181818183,49.875454545454545,26.0,17.1,58.17,0.0,13.7,13.6,109.0,1017.2,50.0,4.9,704,79.3
2985,9,369,2683.075,51.4,700.125,49.95916666666667,25.0,17.1,61.73,0.0,11.9,12.1,101.0,1018.0,30.9,4.9,559,82.2
2986,10,369,2203.4909090909096,11.8,703.9636363636364,49.870909090909095,25.0,17.5,62.92,0.0,12.6,6.7,103.0,1016.2,20.2,4.0,354,82.7
2987,11,369,1549.925,1.6,692.175,49.957499999999996,23.9,17.0,65.51,0.0,25.2,7.9,94.0,1019.0,12.0,3.9,114,82.7
2988,0,370,1810.2454545454545,8.799999999999999,699.0636363636364,49.73545454545455,19.9,18.0,88.66,0.0,15.8,10.0,42.0,1021.8,92.7,2.0,0,0.2
2989,1,370,2565.6000000000004,24.200000000000003,690.6833333333334,49.88333333333333,20.2,18.3,88.69,0.0,18.0,7.8,53.0,1021.8,95.4,2.9,24,1.2
2990,2,370,2626.1454545454544,50.4,673.7181818181818,49.8,20.9,18.2,84.88,0.0,17.3,8.0,60.0,1024.0,100.0,1.9,194,3.8
2991,3,370,2671.225,90.5,684.6916666666667,50.01416666666666,21.6,18.9,84.61,0.0,15.5,5.7,99.0,1024.0,100.0,1.9,392,8.8
2992,4,370,2680.781818181818,107.6,691.0454545454545,49.96636363636364,22.3,19.3,82.98,0.0,14.4,1.1,70.0,1021.8,100.0,3.0,602,14.8
2993,5,370,2630.2333333333336,67.4,684.2916666666666,49.916666666666664,22.7,18.4,76.85,0.0,14.8,7.8,144.0,1022.0,100.0,2.1,735,18.6
2994,6,370,2661.672727272727,117.69999999999999,708.6999999999999,50.00454545454545,23.8,18.5,72.36,0.0,14.4,7.6,104.0,1021.0,90.7,2.1,797,25.1
2995,7,370,2648.133333333333,102.9,706.1444444444444,49.919999999999995,24.8,18.9,69.66,0.0,13.7,6.0,91.0,1018.4,90.7,3.1,788,32.0
2996,8,370,2652.883333333333,95.19999999999999,703.5666666666667,49.835,25.0,17.8,64.35,0.0,13.3,8.7,36.0,1019.0,89.8,2.3,606,37.3
2997,9,370,2602.0454545454545,44.099999999999994,705.290909090909,49.94909090909091,25.0,20.0,73.93,0.0,13.0,15.7,81.0,1019.0,89.0,4.0,205,39.7
2998,10,370,2180.416666666667,13.2,714.2833333333333,49.965,24.5,17.7,65.83,0.0,13.7,6.0,55.0,1017.6,89.1,3.6,55,40.3
2999,11,370,1498.4666666666667,1.2000000000000002,697.3666666666667,49.99666666666667,23.9,18.5,72.03,0.0,14.4,6.6,60.0,1020.0,89.1,3.1,23,40.3
