name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,,,,,,
"17.4116, 78.3987",2022-05-05T21:00:00,27.5,29.4,20.8,66.76,0,0,,0,0,20.2,4.3,130,1010,30.9,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-05T22:00:00,26.6,26.6,20.8,70.52,0,0,,0,0,20.5,4.4,140,1010,30.9,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-05T23:00:00,29.1,30.5,19.3,55.38,0,0,,0,0,27,1.6,160,1005.1,50,9,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T00:00:00,29,30.3,19,54.83,0,0,,0,0,19.1,8.4,160,1010,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T01:00:00,29.1,30.4,19.1,54.84,0,0,,0,0,20.9,5.4,178.4,1006,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,43128599999,,,,,,
"17.4116, 78.3987",2022-05-06T02:00:00,28.1,29.7,19.7,60.02,0,0,,0,0,21.6,1.3,120,1005.1,57.6,9,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T03:00:00,27,28.5,20,65.56,0,0,,0,0,18.4,11.2,140,1009,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T04:00:00,26,26,20,69.55,0,0,,0,0,19.8,10.3,130,1009,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T05:00:00,26.8,28.9,22.1,75.65,0,0,,0,0,23.4,1.1,211.4,1005.7,42.4,8.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T06:00:00,25,25,20,73.8,0,0,,0,0,25.6,13.9,255,1010,50,5,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T07:00:00,27.9,30,20.9,65.76,0,0,,0,0,23.8,6.4,249,1011,50,5.9,26,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T08:00:00,30.8,32.2,19.1,49.65,0,0,,0,0,26.3,8.8,252,1009,35.5,7.8,219,0.8,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T09:00:00,31.2,33.2,19.9,51.14,0,0,,0,0,19.8,10.8,298,1012,30.9,6,460,1.7,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T10:00:00,33.2,35.6,20,45.88,0,0,,0,0,13.7,11.2,299,1011,30.9,6,684,2.5,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T11:00:00,35.5,37.2,18.5,36.88,0,0,,0,0,13,9.4,287,1007.7,47.1,7.8,867,3.1,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T12:00:00,35.4,37.2,18.7,37.57,0,0,,0,0,10.8,7,330,1010,6.6,6,994,3.6,10,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T13:00:00,37.5,38,16,28.23,0,0,,0,0,11.2,11.1,30,1008,50,6,1045,3.8,10,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T14:00:00,38.4,37.7,13,22.09,0,0,,0,0,13.3,6.9,342,1005.1,45.4,7.8,1024,3.7,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T15:00:00,37.3,36.8,13.8,24.69,0,0,,0,0,16.6,6.5,11,1007.8,50,6,931,3.4,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T16:00:00,37.1,36.9,14.5,26.06,0,0,,0,0,15.5,6.9,350,1006.8,50,6,774,2.8,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T17:00:00,37.7,36.8,12.6,22.39,0,0,,0,0,14.4,5.1,28,1003.5,45.3,7.9,566,2,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T18:00:00,35.4,34.6,13.6,26.99,0,0,,0,0,15.1,5.2,30,1007,12,6,320,1.2,3,10,Clear,clear-day,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T19:00:00,30.8,30.6,15.5,39.61,0,0,,0,0,22.3,1.5,9,1008,12,6,76,0.3,0,10,Clear,clear-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T20:00:00,31,30.7,15.2,38.46,0,0,,0,0,22.3,2.2,60,1005.9,42.4,7.8,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T21:00:00,31,32.1,18.5,47.34,0,0,,0,0,22.7,6.4,125,1010,12,6,0,,0,10,Clear,clear-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T22:00:00,29.5,29.9,17,46.86,0,0,,0,0,12.2,17.5,140,1010,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-06T23:00:00,29.8,31.4,19.6,54.33,0,0,,0,0,20.5,12.5,176,1004.8,50,9.4,0,,0,10,Partially cloudy,partly-cloudy-night,"4,31,28,59,99,99,43,12,00,00,000",,,,,,
"17.4116, 78.3987",2022-05-07T00:00:00,28,29.2,19,58.11,0,0,,0,0,33.1,13.9,190,1009,50,6,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T01:00:00,28,29.2,19,58.11,0,0,,0,0,25.9,14.8,171,1009,50,6,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T02:00:00,28.8,30.3,19.4,56.94,0,0,,0,0,24.1,2.9,185,1005.2,50,9,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T03:00:00,26.5,26.5,19,63.4,0,0,,0,0,18,12.9,200,1009,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T04:00:00,26,26,19,65.36,0,0,,0,0,15.5,13,200,1009,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T05:00:00,27.3,28.3,18.4,58.3,0,0,,0,0,25.9,2.3,200,1006,80.4,9,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T06:00:00,26,26,19,65.36,0,0,,0,0,30.2,15.6,220,1010,68.5,6,0,,0,3,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T07:00:00,27,28.5,19.9,64.98,0,0,,0,0,24.5,5.6,220,1011,55.7,6,19,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T08:00:00,29.4,30.8,19.4,54.94,0,0,,0,0,22.7,6.2,214,1008.4,48.3,7.9,53,0.2,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T09:00:00,30.1,32.4,20.6,56.82,0,0,,0,0,11.9,7.9,240,1011.8,30.9,6,443,1.6,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T10:00:00,32.1,34.7,20.6,50.68,0,0,,0,0,16.2,5.1,240,1011,6.6,6,381,1.4,4,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T11:00:00,34.7,35.7,17.7,36.75,0,0,,0,0,18.4,4.4,270,1006.8,37,7.8,865,3.1,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T12:00:00,34.2,35.4,18,38.26,0,0,,0,0,15.1,6.4,289,1009,6.6,6,988,3.6,10,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T13:00:00,36.1,37.5,18,34.52,0,0,,0,0,15.1,6.2,291,1008,6.6,6,1037,3.7,10,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T14:00:00,37.6,37.5,14.6,25.67,0,0,,0,0,15.8,3.5,360,1003.8,17.1,7.8,1015,3.7,10,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T15:00:00,37.1,38.4,17.4,31.41,0,0,,0,0,15.8,6.4,30,1006.8,30.9,6,843,3,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T16:00:00,36.3,36.9,16.6,31.18,0,0,,0,0,16.2,6.5,60,1006,30.9,6,630,2.3,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T17:00:00,36.8,36.2,13.5,24.86,0,0,,0,0,17.6,1.8,56,1002.5,40.8,7.9,544,2,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T18:00:00,34.3,34.6,16.3,34.34,0,0,,0,0,17.3,6.8,81,1007,9.1,6,314,1.1,3,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T19:00:00,32.4,33.5,18.3,43.41,0,0,,0,0,19.8,6.2,110,1007,6.6,6,45,0.2,0,10,Clear,clear-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T20:00:00,32.7,33.3,17.3,40.06,0,0,,0,0,14.8,5.3,120,1004.7,46.7,7.8,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T21:00:00,30.4,32.3,19.9,53.47,0,0,,0,0,25.2,6.6,125,1008,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T22:00:00,32,34.2,20,49.14,0,0,,0,0,22.3,16.6,130,1008,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-07T23:00:00,32.7,33.9,18.4,42.8,0,0,,0,0,32.8,2.7,125,1003.5,54.4,9,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T00:00:00,31,32.4,19,48.88,0,0,,0,0,30.2,13.8,120,1008,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T01:00:00,29.5,31.4,20,56.64,0,0,,0,0,16.2,9.4,115,1008,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T02:00:00,30.3,31.6,19,50.89,0,0,,0,0,11.5,3.9,127.4,1002.8,59.4,9,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T03:00:00,29,30.8,20,58.35,0,0,,0,0,9,7.4,330,1007,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T04:00:00,29,30.8,20,58.35,0,0,,0,0,4.3,7.3,160,1007,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T05:00:00,30.1,31.8,19.5,53.04,0,0,,0,0,5,1.6,140,1003,67,9,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T06:00:00,28,30.1,21,65.77,0,0,,0,0,6.8,9.4,185,1008,89,6,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T07:00:00,29.1,32,21.9,65.13,0,0,,0,0,9,4.4,115,1010,89.1,6,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T08:00:00,31.8,34.8,21.2,53.4,0,0,,0,0,9.4,4.9,135,1007.2,44.1,7.9,185,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T09:00:00,33,37.4,22.3,53.62,0,0,,0,0,9,4.7,160,1010,12,6,457,1.6,5,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T10:00:00,34.1,37.9,21.6,48.16,0,0,,0,0,7.6,4.6,170,1010,12,6,676,2.4,7,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T11:00:00,35.5,37.8,19.4,38.95,0,0,,0,0,7.6,3.9,199.7,1006.2,19.6,7.8,860,3.1,9,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T12:00:00,36.1,39.6,20.6,40.73,0,0,,0,0,16.2,4,50,1008,30.9,6,980,3.5,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T13:00:00,35.3,37.7,19.6,39.78,0,0,rain,0,0,6.1,6.5,60,1007,30.9,6,436,1.6,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T14:00:00,37.2,37.7,16,28.6,0,0,rain,0,0,11.5,5.4,60,1002.5,54.6,7.8,37,0.1,0,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T15:00:00,35.3,37,18.6,37.38,0,0,,0,0,16.9,2.3,22,1005,50,6,29,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T16:00:00,35.3,37,18.6,37.38,0,0,,0,0,3.6,6.5,47,1005,52.7,6,70,0.3,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T17:00:00,35.5,36.4,17.3,34.09,0,0,,0,0,21.2,7.6,32,1001.6,74.2,7.9,43,0.2,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T18:00:00,31.5,31.6,16.3,40.01,0,0,,0,0,42.5,7.6,58,1006,89.1,5,22,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T19:00:00,32,32.1,16.3,38.93,0,0,,0,0,5,6.8,67,1006,89.1,4.9,11,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T20:00:00,31.6,31.3,15.4,37.76,0,0,,0,0,6.1,2.8,82.2,1003.8,60.3,7.3,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T21:00:00,29.3,29.6,16.6,46.49,0,0,,0,0,7.2,1.1,0,1007,55.7,5,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T22:00:00,31,30.2,13.5,34.4,0,0,,0,0,10.1,9.3,120,1007,70.5,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-08T23:00:00,30.3,30.1,15.5,40.91,0,0,,0,0,4.3,1.3,140,1002.1,57.6,8.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T00:00:00,29,29.5,17,48.35,0,0,,0,0,5,9.4,145,1006,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T01:00:00,28.5,29.2,17.5,51.29,0,0,,0,0,3.6,8.5,150,1006,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T02:00:00,29.4,30.1,17.7,49.47,0,0,,0,0,23.8,1.8,116.1,1001.1,57.6,8.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T03:00:00,28,29.4,19.5,59.9,0,0,,0,0,25.6,9.4,140,1006,50,5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T04:00:00,28,30.1,21,65.77,0,0,,0,0,20.2,8.5,170,1006,50,5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T05:00:00,27.6,29.4,20.3,64.18,0,0,,0,0,19.1,1.8,156.1,1001.9,57.6,8.8,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T06:00:00,28,29.4,19.5,59.9,0,0,,0,0,22,7.6,204.9,1007,50,5,0,,0,3,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T07:00:00,28.1,30.6,21.6,68.11,0,0,,0,0,25.2,2.6,215.7,1007,50,5,25,0.1,0,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T08:00:00,30.8,33.5,21.1,56.35,0,0,,0,0,25.6,1.9,2,1004.4,42.4,7.3,212,0.8,2,3,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T09:00:00,32.1,34.9,20.9,51.59,0,0,,0,0,19.1,4.7,275,1008,29.2,5.9,460,1.7,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T10:00:00,34,37.2,20.9,46.29,0,0,,0,0,17.3,4.7,304,1008,6.6,6,685,2.5,7,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T11:00:00,35.7,38.2,19.5,38.71,0,0,,0,0,15.1,2.9,350,1003.4,29.4,7.8,839,3,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T12:00:00,36.1,37.7,18.2,35.04,0,0,,0,0,20.9,8.1,47,1006,6.6,6,969,3.5,10,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T13:00:00,36.2,37.6,17.9,33.97,0,0,,0,0,19.1,6.5,150,1004.8,46.7,6,1023,3.7,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T14:00:00,38,38.1,15.1,25.91,0,0,,0,0,18.7,7.9,21,1000.2,43.9,7.8,973,3.5,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T15:00:00,36.3,36.8,16.3,30.61,0,0,,0,0,20.2,7,47,1003,55.7,6,502,1.8,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T16:00:00,36.3,36,14.7,27.68,0,0,,0,0,25.2,6.8,37,1002.8,55.7,6,425,1.5,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T17:00:00,36.7,36.6,15,27.72,0,0,,0,0,25.9,5.9,52,999.2,51.2,7.9,301,1.1,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T18:00:00,34.4,35.2,17.5,36.78,0,0,,0,0,28.4,6,53,1003,55.7,6,249,0.9,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T19:00:00,33.3,34.1,17.6,39.24,0,0,,0,0,32,6.2,47,1004,21.4,6,67,0.2,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T20:00:00,32.8,32.5,15.5,35.36,0,0,,0,0,28.4,1.6,16,1002,31.8,7.8,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T21:00:00,30.5,31.2,17.6,45.93,0,0,,0,0,37.4,1.5,16,1005.8,30.9,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T22:00:00,32.5,32.1,15,34.82,0,0,,0,0,37.8,9.4,80,1005,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-09T23:00:00,30.2,29.9,14.7,38.93,0,0,,0,0,38.9,2.2,95,1000.6,50,8.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T00:00:00,30,29.7,15,40.17,0,0,,0,0,27,7.6,125,1005,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T01:00:00,29.5,29.3,15,41.31,0,0,,0,0,21.2,7.6,135,1004,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T02:00:00,28.2,28.4,15.7,46.69,0,0,,0,0,37.8,1.1,133.7,999.2,50,8.8,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T03:00:00,29.1,29.5,17.1,48.37,0,0,,0,0,25.6,7.6,270,1000,50,5,0,,0,3,Partially cloudy,partly-cloudy-night,43128599999,,,,,,
"17.4116, 78.3987",2022-05-10T04:00:00,28.5,29.2,17.5,51.38,0,0,,0,0,23.4,5.4,138.3,1003,50,5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T05:00:00,27.4,27.8,16.4,51.04,0,0,,0,0,20.5,3.9,140.6,1000.6,80.4,8.8,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T06:00:00,29,29.6,17.5,49.86,0,0,,0,0,9.7,5.4,185,1004,50,5,0,,0,3,Partially cloudy,partly-cloudy-day,"43128599999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T07:00:00,27.2,30.1,23.2,78.72,0,0,,0,0,5,2.9,325,1005.8,83.4,5,24,0.1,0,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T08:00:00,29.2,33,22.9,68.85,0,0,,0,0,5.4,2,31,1003.3,69.4,4.5,186,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T09:00:00,30.1,34.7,23.5,67.88,0,0,,0,0,12.2,4.3,20,1006.8,86.1,4.9,204,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T10:00:00,31.2,35.6,22.8,60.93,0,0,,0,0,17.3,3.4,15,1006,89.1,5,387,1.4,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T11:00:00,34.3,37.2,20.5,44.48,0,0,,0,0,37.4,5.8,350,1002.4,45.9,7.8,480,1.7,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T12:00:00,34.2,36.7,19.9,43.2,0,0,,0,0,40.7,6.9,34,1004,89.1,6,628,2.3,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T13:00:00,34.4,37.2,20.3,43.95,0,0,,0,0,33.5,6.8,15,1003.8,89.1,6,796,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T14:00:00,36.2,36.7,16.3,30.75,0,0,,0,0,33.5,9.3,322,998.9,89.1,7.8,927,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T15:00:00,35.3,35.8,16.6,33.1,0,0,,0,0,33.5,12,26,1001,89.1,6,337,1.2,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T16:00:00,35.2,36.2,17.4,34.92,0,0,,0,0,33.5,11.7,44,1001,89.1,6,129,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS",,,,,,
"17.4116, 78.3987",2022-05-10T17:00:00,35.6,35.5,15.2,29.78,0,0,,0,0,33.5,9.3,32,998,93.7,7.8,79,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS",,,,,,
