name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"17.4116,78.3987",2022-09-10T21:00:00,72.1,72.1,71.6,98.24,0,0,rain,0,0,12.8,4.2,296,1008,98.4,3.1,0,,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-10T22:00:00,73.4,73.4,70.7,91.35,0,0,,0,0,15.9,10.9,260,1008,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-10T23:00:00,74.3,74.3,71.6,91.29,0,0,,0,0,16.6,3.6,255,1004.8,82.2,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T00:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,18.1,9.1,265,1007,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-11T01:00:00,73.4,73.4,69.8,88.52,0,0,rain,0,0,19.9,7.5,245,1007,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-11T02:00:00,73.9,73.9,71,90.62,0,0,rain,0,0,22.1,5,270,1002.7,97.4,2.6,0,,0,10,Overcast,cloudy,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T03:00:00,73.4,73.4,69.8,88.52,0,0,rain,0,0,23.7,15,280,1005,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-11T04:00:00,73.4,73.4,69.8,88.52,0,0,rain,0,0,25.3,15,275,1005,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-11T05:00:00,73.5,73.5,71,91.88,0.16,100,rain,0,0,25.9,7.9,308,1002.2,97.4,2.6,0,,0,10,"Rain, Overcast",rain,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T06:00:00,73.4,73.4,69.8,88.52,0,0,rain,0,0,26.4,13.2,270,1005,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-11T07:00:00,70.3,70.3,69.8,98.23,0,0,rain,0,0,25.3,3.6,250,1006,100,3.6,0,,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T08:00:00,72.3,72.3,70.7,95.01,0,0,rain,0,0,23,5.2,273,1005.3,100,3.1,9,0,0,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T09:00:00,71.9,71.9,71.6,99.12,0,0,rain,0,0,23.7,6.5,276,1008,100,3.6,13,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T10:00:00,71.9,71.9,71.6,99.12,0,0,rain,0,0,24.2,6.8,268,1007.2,100,3.1,30,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T11:00:00,73.4,73.4,72.1,95.85,0.03,100,rain,0,0,25.3,1.6,260,1005.4,100,2.8,28,0.1,0,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T12:00:00,72,72,71.6,98.69,0,0,rain,0,0,23.7,6.6,286,1007,100,3.1,108,0.4,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T13:00:00,73.7,73.7,71.6,93.28,0,0,,0,0,23.7,7,277,1006,100,3.1,178,0.6,2,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T14:00:00,74.3,74.3,72.8,95.06,0,0,rain,0,0,23.3,6.4,283,1003.8,100,2.8,279,1,3,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T15:00:00,72.1,72.1,71.9,99.12,0,0,rain,0,0,23,5.1,271,1004.8,98.4,3.1,220,0.8,2,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T16:00:00,72.4,72.4,71.9,98.24,0,0,,0,0,24.8,6.4,277,1003.8,98.4,3.1,178,0.6,2,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T17:00:00,74.3,74.3,72.6,94.51,0,0,,0,0,25.1,3.6,332,1001.9,98.4,3.1,31,0.1,0,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T18:00:00,72.4,72.4,71.9,98.24,0,0,,0,0,22.8,1.8,329,1004.2,98.4,3.6,17,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T19:00:00,73.7,73.7,71.9,94.11,0,0,,0,0,22.1,7.9,275,1005,98.4,3.6,5,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T20:00:00,73.9,73.9,71.7,92.9,0,0,,0,0,22.1,4.9,275,1003.9,89.2,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T21:00:00,72.1,72.1,71.7,98.69,0,0,,0,0,23.3,5.5,277,1006,98.4,3.6,0,,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-11T22:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,23.7,11.5,250,1006,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-11T23:00:00,75.2,75.2,71.8,89.23,0,0,rain,0,0,20.8,5.3,250,1003,67,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-12T00:00:00,73.4,73.4,71.6,94.11,0,0,rain,0,0,20.8,9.2,250,1006,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-12T01:00:00,73.4,73.4,70.7,91.35,0,0,,0,0,20.8,9.2,235,1005,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-12T02:00:00,74.3,74.3,71,89.45,0,0,,0,0,20.8,4.8,240,1000.9,89.8,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-12T03:00:00,73.4,73.4,70.7,91.35,0,0,,0,0,20.8,9.2,245,1004,89,3.1,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-12T04:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,20.8,9.2,230,1004,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-12T05:00:00,74.1,74.1,70.7,89.03,0,0,,0,0,27.5,6.3,259,1000.7,82.2,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-12T06:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,20.8,9.2,230,1005,100,3.1,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-09-12T07:00:00,70.3,70.3,70.1,99.11,0,0,,0,0,20.8,5.3,239,1006,100,2,2,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-12T08:00:00,72.8,72.8,71.2,94.58,0,0,,0,0,29.1,5.7,252,1004.3,100,2.3,30,0.1,0,3,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-12T09:00:00,72,72,71.6,98.69,0,0,,0,0,27.7,6.3,247,1006.8,90.7,3,193,0.7,2,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-12T10:00:00,73.7,73.7,71.7,93.68,0,0,rain,0,0,17.2,7,239,1007,100,3,191,0.7,2,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-12T11:00:00,76,76,73.7,92.58,0,0,rain,0,0,27.3,5.4,259,1004.6,100,2.8,125,0.5,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-12T12:00:00,75.6,75.6,75.1,98.27,0,0,rain,0,0,24.4,6.2,249,1005.8,100,3.1,260,0.9,3,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-12T13:00:00,77.5,77.5,75.2,92.57,0,0,rain,0,0,23.5,7.3,251,1004.8,90.7,3.6,114,0.4,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-12T14:00:00,81,87,75.3,82.99,0,0,rain,0,0,22.4,6.5,250,1001.8,89.1,3.1,517,1.9,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-12T15:00:00,79,79,74.9,87.49,0,0,rain,0,0,23,6.6,239,1004,89.2,3.7,344,1.2,3,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999"
"17.4116,78.3987",2022-09-12T16:00:00,79.7,79.7,73.4,81.07,0,0,rain,0,0,26.4,16.1,230,1003,89,3.1,365,1.3,4,30,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987",2022-09-12T17:00:00,75.7,75.7,73.4,92.51,0.31,100,rain,0,0,25.9,4,230,1002.5,93.7,2.8,349,1.3,3,30,"Rain, Overcast",rain,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-12T18:00:00,77,77,71.6,83.45,0,0,rain,0,0,25.9,15,230,1005,89,3.1,178,0.6,2,30,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987",2022-09-12T19:00:00,75.6,75.6,71.1,85.96,0,0,,0,0,29.8,15.7,242.4,1002,100,15,33,0.1,0,10,Overcast,cloudy,remote
"17.4116,78.3987",2022-09-12T20:00:00,73.4,73.4,72.3,96.39,0.12,100,rain,0,0,31.1,5.1,267,1005,98.4,2.7,0,,0,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-12T21:00:00,74.2,74.2,70.4,88.01,0,0,,0,0,32,15.7,246.5,1004,100,15,0,,0,10,Overcast,cloudy,remote
"17.4116,78.3987",2022-09-12T22:00:00,74.4,74.4,70.1,86.42,0,0,,0,0,31.3,15.9,245.5,1005,100,15,0,,0,10,Overcast,cloudy,remote
"17.4116,78.3987",2022-09-12T23:00:00,74.9,74.9,72.2,91.33,0,0,,0,0,31.1,3.4,270,1003.8,90,2.5,0,,0,10,Partially cloudy,partly-cloudy-night,43128099999
"17.4116,78.3987",2022-09-13T00:00:00,73.4,73.4,71.6,94.11,0,0,,0,0,20.8,9.2,220,1007,100,3.1,0,,0,3,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-09-13T01:00:00,73.4,73.4,71.6,94.11,0,0,,0,0,20.8,9.2,225,1007,100,3.1,0,,0,5,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-09-13T02:00:00,74.3,74.3,71.8,91.98,0,0,rain,0,0,20.8,5.8,262,1003.5,100,2.6,0,,0,5,Overcast,cloudy,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T03:00:00,73.4,73.4,71.6,94.11,0.01,100,rain,0,0,31.3,12.7,235,1007,100,3.1,0,,0,10,"Rain, Overcast",rain,"43128599999,VOHS"
"17.4116,78.3987",2022-09-13T04:00:00,73.4,73.4,71.6,94.11,0,0,,0,0,30.4,15.5,230,1007,100,3.1,0,,0,3,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-09-13T05:00:00,74.3,74.3,71,89.45,0,0,,0,0,29.1,4.8,264,1004,100,2.6,0,,0,5,Overcast,cloudy,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T06:00:00,73.4,73.4,71.6,94.11,0,0,,0,0,26.2,13.9,235,1007,100,3.1,0,,0,5,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-09-13T07:00:00,71.9,71.9,70.1,94.07,0,0,,0,0,26.2,6,230,1008.2,100,3.6,2,0,0,5,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T08:00:00,73.7,73.7,71.4,92.6,0,0,,0,0,26.4,5.3,264,1006.9,99.2,2.8,77,0.3,1,5,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T09:00:00,73.8,73.8,71.6,92.88,0,0,,0,0,25.5,5.6,228,1010,98.4,3.1,199,0.7,2,5,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T10:00:00,75.6,75.6,73.3,92.51,0,0,,0,0,24.8,7.6,230,1009.8,55.7,3.6,392,1.4,4,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T11:00:00,78.6,78.6,73.5,84.47,0,0,,0,0,22.6,6.3,231,1007.7,78.7,3.1,600,2.2,6,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T12:00:00,77.3,77.3,74.8,92.15,0,0,rain,0,0,22.4,5.8,249,1009,89.1,3.6,676,2.4,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T13:00:00,80.6,84.6,71.6,74.14,0,0,rain,0,0,21.9,13.9,240,1008,89,3.1,454,1.6,5,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987",2022-09-13T14:00:00,79.4,79.4,73.4,81.71,0,0,rain,0,0,22.6,4.5,243,1005.8,93.7,3.1,610,2.2,6,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T15:00:00,77.5,77.5,74.9,91.76,0,0,rain,0,0,21.9,1.7,330,1007,89.1,3.6,711,2.6,7,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T16:00:00,77.5,77.5,74.9,91.76,0,0,rain,0,0,22.4,4.2,229,1007,89.1,3.6,538,1.9,5,30,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T17:00:00,79.9,79.9,73.1,79.94,0,0,,0,0,22.8,4.3,231,1004.8,75.2,3.1,473,1.7,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T18:00:00,77.3,77.3,73.1,87.14,0,0,,0,0,22.4,4,229,1008,89.1,3.6,139,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T19:00:00,75.6,75.6,73.1,92.09,0,0,,0,0,21.3,3.9,219,1009,89.1,3.6,25,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T20:00:00,77.1,77.1,73,87.06,0,0,,0,0,25.1,2.9,220,1007.9,51.1,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T21:00:00,73.9,73.9,71.6,92.46,0,0,,0,0,25.5,2.8,213,1010,55.7,3.6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-13T22:00:00,76.1,76.1,71.6,85.91,0,0,,0,0,25.1,9.2,200,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-13T23:00:00,76.8,76.8,72.8,87.45,0,0,,0,0,26.4,1.9,225,1006.8,67,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T00:00:00,74.3,74.3,70.7,88.56,0,0,,0,0,26.4,9.2,240,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-14T01:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,26.8,6.9,235,1010,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-14T02:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,26.8,4.3,229,1006.2,67,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T03:00:00,72.5,72.5,69.8,91.17,0,0,,0,0,26.8,8.1,240,1010,89,3.1,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-14T04:00:00,71.6,71.6,68.9,91.29,0,0,,0,0,26.8,11.4,240,1010,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-14T05:00:00,73,73,69.6,88.92,0,0,,0,0,26.6,4.5,231,1007.1,67,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T06:00:00,71.6,71.6,68,88.44,0,0,,0,0,25.9,11.4,230,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-14T07:00:00,71.9,71.9,69.9,93.64,0,0,,0,0,26.2,6.8,256,1012,55.7,3.1,6,0,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T08:00:00,74.2,74.2,70.8,89.36,0,0,,0,0,25.3,6.8,250,1010.4,93.4,3.1,107,0.4,1,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T09:00:00,75.3,75.3,73.1,92.93,0,0,,0,0,22.8,1.7,330,1013,89.1,3.6,266,1,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T10:00:00,77.1,77.1,73.1,87.53,0,0,,0,0,21.9,4.5,234,1013,55.7,3.6,479,1.7,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T11:00:00,81,85.3,72.1,74.52,0,0,,0,0,20.6,6,251,1009.9,69.5,3.1,717,2.6,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T12:00:00,80.9,85.1,71.9,74.16,0,0,,0,0,19.7,6.8,236,1012,55.7,3.7,873,3.1,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T13:00:00,82.4,87.3,71.9,70.55,0,0,,0,0,19.2,6.8,234,1011,89.1,3.7,945,3.4,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T14:00:00,82.3,87.1,71.7,70.52,0,0,,0,0,18.6,6.7,241,1011,89.1,3.7,779,2.8,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T15:00:00,79.2,79.2,73.3,82.13,0,0,rain,0,0,18.1,4.2,266,1011,89.1,3.7,649,2.3,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T16:00:00,79.2,79.2,74.8,86.48,0,0,rain,0,0,17.9,3.8,250,1010,89.1,3.7,248,0.9,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T17:00:00,79.4,79.4,72.8,80.33,0,0,rain,0,0,19.5,2.6,230,1007.9,89,3.2,380,1.4,4,30,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T18:00:00,77.4,77.4,73.3,87.15,0,0,rain,0,0,18.3,5,236,1011,55.7,3.7,227,0.8,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T19:00:00,75.3,75.3,73.1,92.9,0,0,,0,0,18.8,2.8,200,1012,55.7,3.6,37,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T20:00:00,76.9,76.9,73,87.78,0,0,,0,0,19.5,4.8,254,1010.2,46.5,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T21:00:00,73.7,73.7,71.6,93.28,0,0,,0,0,19.2,3.9,228,1013,55.7,3.6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-14T22:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,20.6,6.4,220,1014,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-14T23:00:00,76.6,76.6,72.8,87.85,0,0,,0,0,23.9,5.4,262,1009.9,21.4,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T00:00:00,74.3,74.3,70.7,88.56,0,0,,0,0,25.7,7.5,235,1013,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-15T01:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,24.6,8.1,240,1012,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-15T02:00:00,75,75,71.6,89.41,0,0,,0,0,24.4,6.3,266,1008.6,21.4,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T03:00:00,73.4,73.4,69.8,88.52,0,0,,0,0,24.8,10.3,250,1012,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-15T04:00:00,71.6,71.6,69.8,94.06,0,0,,0,0,25.3,9.2,250,1011,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-15T05:00:00,73.2,73.2,69.6,88.51,0,0,,0,0,26.2,6.4,265,1008.3,51.8,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T06:00:00,71.6,71.6,68,88.44,0,0,,0,0,27.1,8.1,250,1013,89,3.1,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-15T07:00:00,71.6,71.6,68.3,89.24,0,0,,0,0,27.7,7.1,250,1013,55.7,3.6,7,0,0,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T08:00:00,75.2,75.2,70.2,84.38,0,0,,0,0,27.5,6.5,233,1011.9,71.5,3.1,120,0.4,1,3,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T09:00:00,75.5,75.5,71.9,88.61,0,0,,0,0,20.8,7.9,251,1014,55.7,3.7,364,1.3,4,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T10:00:00,77.3,77.3,71.7,83.11,0,0,,0,0,24.2,7.8,267,1014,55.7,3.7,602,2.2,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T11:00:00,80,83.9,72.1,76.89,0,0,,0,0,20.8,6.2,262,1011,74.1,3.2,794,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T12:00:00,77.8,77.8,73.1,85.64,0,0,,0,0,20.8,3.8,245,1013,55.7,3.7,909,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T13:00:00,79.3,79.3,73.1,81.42,0,0,,0,0,20.1,7.1,256,1012,53,3.7,974,3.5,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T14:00:00,81.5,86.6,72.9,75.36,0,0,,0,0,20.8,4.7,240,1009,74.1,3.2,915,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T15:00:00,79.3,79.3,73.1,81.42,0,0,rain,0,0,20.8,4.2,259,1011,55.7,3.7,642,2.3,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T16:00:00,79.2,79.2,73.1,81.76,0,0,rain,0,0,21.7,4.5,240,1011,89.1,3.7,452,1.6,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T17:00:00,79.7,79.7,72.4,78.5,0,0,,0,0,19.9,3.8,239,1008,72.6,3.2,380,1.4,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T18:00:00,77.3,77.3,73,86.77,0,0,,0,0,19.9,3.1,240,1011,83.4,3.7,109,0.4,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T19:00:00,75.5,75.5,72.9,91.7,0,0,,0,0,22.4,2.9,220,1011,50,3.7,26,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T20:00:00,77.1,77.1,72.4,85.59,0,0,,0,0,23.9,3,225,1009.9,54.6,3.2,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T21:00:00,75.2,75.2,73.1,93.32,0,0,,0,0,25.3,5.4,228,1012,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-15T22:00:00,76.1,76.1,71.6,86.05,0,0,,0,0,26.4,9.7,225,1013,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-09-15T23:00:00,77,77,71.4,82.75,0,0,,0,0,27.1,6.7,246,1008.7,42.4,2.8,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-09-16T00:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,29.1,15,245,1012,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
